FID,name,operator_t,isced_leve,Lat,Log,Remarks
1345,Divyanetra Community School,community,lower_secondary,27.7047587,85.21570468, 
1346,Narayan Jana Secondary School,government,secondary,27.6698869,85.24958035, 
1347,New Horizon Academy,private,secondary,27.67174426,85.25042528, 
1348,Richa Saha Shiksha Sadan,private,secondary,27.70071403,85.23897081, 
1349,Shadberry International Boarding School,private,lower_secondary,27.70429496,85.23187748, 
1350,Shree Chandika Devi Secondary School,government,secondary,27.70138791,85.20411515, 
1351,Shree Chundevi Primary School,government,primary,27.66565774,85.23947699, 
1353,Shree Nava Durga Primary School,government,primary,27.70820926,85.22846521, 
1354,Shree Madan Ashrit Lower Secondary School,government,lower_secondary,27.77710198,85.33967694, 
1355,Green Hills Academy,private,secondary,27.7837613,85.30106521, 
1356,Kavresthali Secondary School,government,secondary,27.78476127,85.30095027, 
1357,Tokha Chandeswori Lower Secondary School,government,lower_secondary,27.77067594,85.32907579, 
1358,Asmita English Secondary School,private,secondary,27.65335287,85.3056604, 
1359,Bright Baby Boarding School,private,primary,27.64013975,85.3055016, 
1360,Mount Makalu Secondary School,private,secondary,27.64827405,85.30130655, 
1361,Rose English School,private,primary,27.63894433,85.30580618, 
1362,Sunrise English School,private,secondary,27.64489906,85.30435146, 
1363,Trilochan Academy,private,primary,27.65150745,85.30563689, 
1364,Ullens School,private,secondary,27.64986369,85.32202115, 
1365,Balkunj Higher Secondary School,private,secondary,27.64428906,85.37676693, 
1366,Maryward School,private,secondary,27.64757281,85.37036004, 
1367,West Wing School,private,secondary,27.64711777,85.37203767, 
1368,Glorious Academy,private,lower_secondary,27.66120634,85.30629654, 
1369,High Land Secondary Boarding School,private,secondary,27.65843168,85.30032985, 
1370,Nirmal School,private,secondary,27.65922099,85.30064399, 
1371,Shree Bal Kumari Lower Secondary School,government,lower_secondary,27.65610663,85.29619115, 
1372,Lighthouse International Boarding School,private,secondary,27.64171793,85.37709908, 
1373,Shringery Community Secondary School,community,secondary,27.62339611,85.39452871, 
1374,Dibya Jyoti English Secondary School,private,secondary,27.64012621,85.38260547, 
1375,Vidya Punja English Secondary School,private,secondary,27.63714148,85.38898046, 
1376,Valley Public English School,private,secondary,27.63953434,85.38171803, 
1377,Mahalaxmi Academy,private,secondary,27.64139079,85.37906024, 
1378,Namuna English Academy,private,secondary,27.64786279,85.36941465, 
1379,Shree Lubhu Secondary School,government,secondary,27.64229711,85.37087186, 
1380,Bright Field Education Academy,private,lower_secondary,27.71759722,85.30217133, 
1381,Rashmi Secondary School,private,secondary,27.71728336,85.29401986, 
1382,Bal Ankur Secondary School,private,secondary,27.61931995,85.32025123, 
1383,Deep Mala English Secondary School,private,secondary,27.62202011,85.31897578, 
1384,Don Bosco Technical College,private,others,27.62012317,85.32014051, 
1385,Goma Academy,private,primary,27.62676819,85.31740085, 
1386,Indreni Secondary English School,private,secondary,27.61285056,85.32248374, 
1387,Little Star English School,private,secondary,27.61376295,85.32115677, 
1388,Montessori  International Pre-School,private,kindergarten,27.62453142,85.31910666, 
1389,Shree Brahmayani Primary School,government,primary,27.610404,85.31899032, 
1390,Somang Academy,community,secondary,27.62370781,85.31784577, 
1391,St. Paul Higher Secondary School,private,secondary,27.61373155,85.32144363, 
1392,St. Paul Montessori Pre-School,private,kindergarten,27.61379168,85.32049028, 
1393,Thecho Newa English School,private,primary,27.61238429,85.32167245, 
1395,Samata Sikshya Sadan,private,secondary,27.66380851,85.33189579, 
1396,Glitter Future English Secondary School,private,secondary,27.66856872,85.42510561, 
1397,Gyan Tara English School,private,secondary,27.66897846,85.42430861, 
1398,Shree Janasewa Primary School,government,primary,27.66877432,85.4263996, 
1399,Shree Sharada Primary School,government,primary,27.66845025,85.42495589, 
1400,Shree Tara Secondary School,government,secondary,27.66877874,85.42682618, 
1402,Marybert School,private,primary,27.65981165,85.33170885, 
1403,Shree Himalaya Primary School,government,primary,27.68267542,85.40123073, 
1404,Shankari School,private,lower_secondary,27.70729621,85.28814638, 
1405,Jana Sudhar Lower Secondary School,government,lower_secondary,27.71399125,85.28895522, 
1406,Maitri School,private,secondary,27.71085655,85.28990604, 
1407,Niravana Academy,private,lower_secondary,27.71361231,85.28767924, 
1408,Tri Ratna Awashiya Vidyalaya,private,secondary,27.71258256,85.29474319, 
1409,Shining Path Public School,private,secondary,27.70946425,85.29826955, 
1410,Jagat Sundar Bwonekuthi Secondary School,community,secondary,27.70743748,85.30184136, 
1411,Purna Kalash Montessori Kindergarten,private,kindergarten,27.71193454,85.29471651, 
1412,School of Sponge Learners,private,kindergarten,27.70536001,85.30140669, 
1413,Guheshwori Bal Sikshya Secondary School,government,secondary,27.68888572,85.32208562, 
1414,Mary Poppins,private,primary,27.68911941,85.32059014, 
1415,Vinayak Shanti Niketan English Medium School,private,secondary,27.69098229,85.32283674, 
1416,Aastha Mahila Secondary School,community,secondary,27.67415235,85.37482617, 
1417,Charkhandi Vidya Mandir Secondary School,private,secondary,27.67254509,85.37442551, 
1418,Charkhandi Vidya Mandir Secondary School Junior Wing,private,secondary,27.67298568,85.37272216, 
1419,Helio Kinder Paradise,private,kindergarten,27.67483762,85.37420007, 
1420,Tiny Tots Kindergarten,private,kindergarten,27.68978439,85.32425259, 
1421,Children Paradise School,private,primary,27.5999838,85.36957047, 
1422,Crescent Academy,private,secondary,27.5980737,85.37130133, 
1423,Shanti Rani School,private,primary,27.59935067,85.37258857, 
1424,Suryodaya Educational Development Academy,private,secondary,27.60825062,85.3594354, 
1425,Vidhya Sagar Boarding School,private,secondary,27.59880776,85.37100281, 
1427,Kamolodaya Cambridge School,private,primary,27.69020004,85.32464731, 
1428,Sunkoshi Residential School,private,secondary,27.69232506,85.32665889, 
1429,Maha Saraswoti Niketan,private,lower_secondary,27.75629739,85.27924813, 
1430,Nagarjun Secondary School,government,secondary,27.75773086,85.27834805, 
1431,Nirwana Boarding School,private,lower_secondary,27.75597898,85.27787794, 
1432,Saint Joseph English Boarding School,private,secondary,27.75896864,85.27878622, 
1433,Elegant Pearl English School,private,secondary,27.75811432,85.27934709, 
1434,Genial Modern Academy,private,primary,27.75421289,85.29172523, 
1435,Colorado English School,private,primary,27.7482749,85.44724173, 
1436,Gagalphedi Harsa Lower Secondary School,government,lower_secondary,27.74480251,85.43863269, 
1437,Manakamana Higher Secondary School,private,secondary,27.72191424,85.3869962, 
1438,Bright Himrashmi English Boarding School,private,secondary,27.78612565,85.31741722, 
1439,Pancha Kanya Secondary School,government,secondary,27.7046951,85.29016949, 
1440,Chitrapur Primary School,government,primary,27.65783356,85.38723213, 
1441,Dadhikot English School,private,secondary,27.64803764,85.3964578, 
1442,Rainbow English school,private,secondary,27.65496339,85.39143244, 
1443,Shree Manilingeshor Lower Secondary School,government,lower_secondary,27.75305379,85.45461837, 
1444,Kulmaya Bhagawati L.S.School,government,lower_secondary,27.63780048,85.39339024, 
1445,Jana Primary School,government,primary,27.75040545,85.43937598, 
1446,Sishu Syahar Primary School,government,primary,27.64507627,85.39208438, 
1447,Candid English Academy,private,secondary,27.65111006,85.38221518, 
1448,Somlingeshwori Lower Secondary School,government,lower_secondary,27.6507067,85.38339293, 
1449,Bal Srijana Boarding School,private,primary,27.75242918,85.29569328, 
1450,Model Srijana English Boarding School,private,secondary,27.74702288,85.29904083, 
1451,Times Academy,private,secondary,27.75259283,85.29563177, 
1452,Blue Bird English School,private,primary,27.65457872,85.375232, 
1453,Sirutar Lower Secondary School,government,lower_secondary,27.6522399,85.37444969, 
1454,Sirutar English School,private,secondary,27.65335446,85.37637808, 
1455,Upayagi Primary school,private,primary,27.65899525,85.37031574, 
1456,Shila Devi Primary School,government,primary,27.73793189,85.50186052, 
1457,Shree Devi Primary School,government,primary,27.74332721,85.5107558, 
1458,Shree Jagriti Pra V,government,primary,27.74726183,85.4805015, 
1459,Shree Mahendra Rastriya Primary School,government,primary,27.76452722,85.49736825, 
1460,Gyanodaya Primary School,government,primary,27.78954,85.29811685, 
1461,Hill Side Academy English School,private,lower_secondary,27.74879613,85.49854031, 
1462,Tarkeswor Bidhya Kunja English Secondary School,private,secondary,27.7854535,85.29235887, 
1463,Khadwalkot Primary School,government,primary,27.78657518,85.28978168, 
1464,Shree Surya Jyoti Primary School,government,primary,27.76161246,85.50408813, 
1465,Shree Kalika Saran Secondary School,government,secondary,27.77727575,85.27899872, 
1466,North Star English Boarding School,private,secondary,27.77527007,85.28115038, 
1467,Saraswati Primary School,government,primary,27.76845605,85.2810965, 
1468,Mahadevsthan Primary School,government,primary,27.77523171,85.25952622, 
1469,Life Vision Academy,private,lower_secondary,27.67542553,85.36991947, 
1470,Nawa Jeevan Shishu Niketan,private,secondary,27.6783682,85.34380998, 
1471,Sakela Academy,private,primary,27.67780551,85.34334723, 
1472,Shree Saraswoti Primary School,government,primary,27.67892007,85.35630905, 
1473,Tridevi Secondary School,private,secondary,27.67681223,85.34775616, 
1474,Deepika School,private,secondary,27.67982871,85.34376116, 
1475,Swarnim Tara Vidya Sadan,private,secondary,27.68016044,85.33910782, 
1476,Kids International Academy,private,primary,27.68941717,85.36401918, 
1477,Liberty Public School,private,primary,27.69050836,85.36234824, 
1478,Manank Children's paradise Secondary School,private,secondary,27.68740841,85.35851185, 
1479,Shree Sarweshwor Lower Secondary School,government,lower_secondary,27.6821937,85.35470022, 
1480,Sagarmatha English Secondary School,private,secondary,27.67917921,85.36276821, 
1481,Amenity English School,private,secondary,27.67852678,85.36852709, 
1482,Urbana School,private,kindergarten,27.68230121,85.36380714, 
1485,Kshitiz Secondary Boarding School,private,secondary,27.62172529,85.35113092, 
1486,Laligurans School,private,secondary,27.61883437,85.3548424, 
1487,Namaste Kids World,private,kindergarten,27.61872148,85.35455055, 
1488,Surachana English School,private,secondary,27.6260354,85.35065476, 
1489,New Modern English Academy,private,lower_secondary,27.63183043,85.32982628, 
1490,Padma Prakash Secondary School,government,secondary,27.64138088,85.32771392, 
1491,Rose Petal Kindergarten,private,kindergarten,27.63328834,85.34345058, 
1492,Shree Jalpa Secondary School,government,secondary,27.62627172,85.33434791, 
1493,Vishwo Vidya Mandir,private,secondary,27.62957561,85.34417708, 
1494,People's Centroid Academy,private,secondary,27.63137804,85.34526952, 
1495,Prerana Vidyashram,private,secondary,27.6336537,85.3439712, 
1496,Countryside English School,private,secondary,27.69543285,85.46378227, 
1497,Nagarkot Lower Secondary School,government,lower_secondary,27.70631707,85.47417308, 
1498,Yagyamati Secondary School,government,secondary,27.74125931,85.37006303, 
1499,Shree  Devi Bal Sundar Secondary School,government,secondary,27.76401554,85.39522896, 
1500,Shuntakhan Secondary School,government,secondary,27.75745333,85.38915347, 
1501,Nava Suntakhan Academy,private,secondary,27.7529032,85.3904815, 
1502,Shree Gram Sudhar Lower Secondary School,government,lower_secondary,27.74949385,85.38530755, 
1503,Jana Jagrati Secondary School,government,secondary,27.7473401,85.3766022, 
1504,Shree Naulin Secondary School,government,secondary,27.75430011,85.36809973, 
1505,Peak Point English Bording school,private,secondary,27.75181164,85.3671089, 
1506,Bhim Primary School,government,primary,27.65433793,85.40634252, 
1507,Jyoti Secondary School,government,secondary,27.65756603,85.40077882, 
1508,Bishnu Lower Secondary School,government,lower_secondary,27.65183424,85.40376663, 
1509,Santa krishna Primary School,government,primary,27.65271187,85.42624636, 
1510,Chandar Suryodaya Primary School,government,lower_secondary,27.63413241,85.4289979, 
1511,Shree Ram Janaki Lower Secondary School,private,lower_secondary,27.7556424,85.41159711, 
1512,Junkiri Public School,community,primary,27.73841007,85.46507663, 
1513,Namgyal Higher Secondary School,private,secondary,27.74131129,85.39951276, 
1514,Sankhu Palubari Community School,community,secondary,27.72007238,85.481346, 
1515,Shree Mahendra Bal Lower Secondary School,government,lower_secondary,27.72223817,85.47848072, 
1516,Shree Taleju Bhawani Primary School,government,primary,27.736295,85.3923154, 
1517,Splendid Valley Community School,community,secondary,27.72064585,85.48076234, 
1518,Susta Manasthiti School,government,others,27.6690132,85.42515247, 
1519,Swornim International School,private,kindergarten,27.66118685,85.35117375, 
1520,Sishu Milan English High School,private,secondary,27.75487476,85.3679678, 
1521,Jeevan Jyoti School,private,primary,27.76242309,85.36775448, 
1522,Jana Uddar Secondary School,government,secondary,27.76260256,85.36546372, 
1523,Anita Milan International Academy,community,lower_secondary,27.7540438,85.35424126, 
1524,Shree Khokana Jana Secondary School,government,secondary,27.62726838,85.29122242, 
1525,Ganesh Lower Secondary School,government,lower_secondary,27.61839738,85.27509008, 
1526,Junkiri Community school,community,lower_secondary,27.6176888,85.27353501, 
1528,Shree Bal Sudhar Lower Secondary School,government,lower_secondary,27.62651165,85.2851848, 
1529,Fresh Buds School,private,primary,27.71019362,85.33597602, 
1530,Aman English Boarding School,private,secondary,27.70474035,85.3235166, 
1531,Asphodel Public school,private,secondary,27.70251073,85.32711153, 
1532,New Don bosco academy,private,secondary,27.70238612,85.3232652, 
1533,Trivei Public School,private,secondary,27.70225935,85.33404042, 
1534,Aasha Mandir English Boarding School,private,secondary,27.70542958,85.33304686, 
1535,Maple School,private,primary,27.709039,85.33072723, 
1536,Shree Jana Udaya Secondary School,government,secondary,27.65150895,85.30691306, 
1537,Nepal Catalunya School,community,primary,27.75671625,85.30155017, 
1538,Padma Chakra School,private,secondary,27.76922256,85.31455412, 
1539,Shree Phutung Secondary School,government,secondary,27.76386926,85.31205844, 
1540,Shubha Prabhat Academy,private,secondary,27.74111547,85.30537811, 
1541,Adarshila Early Child Development,private,kindergarten,27.62986343,85.30325389, 
1542,Bakhel Primary School,government,lower_secondary,27.60684341,85.29525237, 
1543,Bungmati Foundation Nepal,government,kindergarten,27.63259983,85.30402676, 
1544,Clark Memorial Himalayan Primary School,community,primary,27.62340333,85.30227414, 
1545,Divya Jyoti Secondary School,private,secondary,27.62847461,85.30451793, 
1546,Shree Mahankal Primary School,government,primary,27.61744944,85.29846811, 
1547,Tri Ratna Cooperative Secondary School,community,secondary,27.6278328,85.30426606, 
1548,Shree Chunidevi Siksha Mandir,government,lower_secondary,27.61889482,85.30521079, 
1549,Sumarga English School,private,secondary,27.62224151,85.30444048, 
1550,Shree Bhimshen Adarsha Secondary School,government,secondary,27.56626376,85.30269186, 
1551,Nobel Education System Secondary School,private,secondary,27.60355914,85.31091602, 
1552,Shree Bhagwati Primary School,government,primary,27.59298532,85.30871433, 
1553,Shree Buddha Secondary School,government,secondary,27.57162769,85.31393079, 
1555,Tika Bhairab Secondary School,private,secondary,27.57449886,85.31126518, 
1556,Bhadrakali Primary School,government,primary,27.75916849,85.34513662, 
1557,Shanti Primary English School,community,primary,27.77671997,85.34910448, 
1558,Jana Premi Lower Secondary School,government,primary,27.67430728,85.36302949, 
1559,Himalayan Olive National School,private,primary,27.68877958,85.45395523, 
1560,Atma Bikash Primary School,government,primary,27.78944829,85.36939763, 
1561,Aum School,community,secondary,27.77811641,85.36437795, 
1562,Himalayan Asahaya Bal Sikshya Sadan,community,secondary,27.78009848,85.3646067, 
1563,Shree Jaya Bhadra Kali Lower Secondary School,government,lower_secondary,27.77702862,85.37010406, 
1564,Devi Lower Secondary School,government,lower_secondary,27.54669615,85.35142843, 
1565,Gupteshwori Secondary School,government,secondary,27.54564419,85.36504272, 
1566,Baleshwori Higher Secondary School,government,secondary,27.54734411,85.37705523, 
1567,Gupteshwori primary School,government,primary,27.54592142,85.38405371, 
1568,Alpine Valley School,private,secondary,27.73253425,85.33941589, 
1569,National Creative Co-Educational School,private,secondary,27.72810991,85.33920458, 
1570,Saraswati Education Academy,private,kindergarten,27.72834161,85.33568911, 
1571,Shree Narayan Primary School,government,primary,27.72257668,85.48935178, 
1572,Gyan Sudha Academy,private,secondary,27.68659131,85.26921493, 
1574,Paradise Reader's Academy,private,secondary,27.68579011,85.26770882, 
1575,Bishnu Devi Sikshya Sadan,government,secondary,27.6847266,85.25033828, 
1576,Chetana Primary School,government,primary,27.7149265,85.48502364, 
1577,Tauthali Primary School,government,primary,27.71431566,85.49874274, 
1578,Chunadevi Lower Secondary School,government,lower_secondary,27.70924014,85.50793488, 
1580,Shree Kalika Secondary school,government,secondary,27.71075345,85.48730072, 
1581,Shree Gadgade Lower Secondary School,government,lower_secondary,27.71918214,85.51694128, 
1582,Navajyoti Primary School,government,primary,27.65486218,85.45964501, 
1583,Northpoint Secondary School,private,secondary,27.65348324,85.46015, 
1584,Global Academy,private,secondary,27.65559942,85.46042365, 
1585,Shree Deuja Gaun Primary School,government,secondary,27.65723298,85.46282793, 
1586,Bimal Memorial Vidyapeth,private,secondary,27.65151955,85.46160059, 
1587,Jenuine Kinderworld,private,kindergarten,27.65029339,85.46403602, 
1588,Jorpati Secondary school,government,secondary,27.64923788,85.46428723, 
1589,Daha Gaun primary School,government,primary,27.65157783,85.47482472, 
1590,Devi Primary School,government,primary,27.65260488,85.46820519, 
1591,Balodaya Primary School,government,primary,27.62169081,85.32593642, 
1592,Ekta School,private,secondary,27.62123415,85.32466619, 
1593,Fairy's World Montessori,private,kindergarten,27.64641128,85.3307386, 
1594,Kalyan School,private,secondary,27.6205753,85.32544932, 
1595,Bright Star Workers Higher Secondary School,community,secondary,27.64196056,85.33916817, 
1596,Pabitra Prabha Secondary School,private,secondary,27.64592582,85.33954816, 
1597,Suryodaya School,private,secondary,27.62515374,85.32706323, 
1598,Halchwok Secondary School,government,secondary,27.72233883,85.27447562, 
1599,Shree Seeta Bal Bikash Lower Secondary School,government,lower_secondary,27.72276654,85.27719418, 
1600,Ichangu Narayan Lower Secondary School,government,lower_secondary,27.73140413,85.26052814, 
1601,The Celebration Co. Ed. School,private,secondary,27.72074305,85.3818909, 
1602,Bal Bikash Secondary School,government,secondary,27.73949103,85.28389067, 
1603,Crystal Academy,private,secondary,27.72044952,85.28069283, 
1604,Gorkha Kali English Boarding School,private,secondary,27.73751818,85.30391341, 
1605,Atlantic English Boarding School,private,lower_secondary,27.71940442,85.38160853, 
1606,Ashish English Boarding School,private,secondary,27.67241809,85.30834463, 
1607,Gyan Kunj Secondary Boarding School,private,secondary,27.65721858,85.32098247, 
1608,Kids Land Montessori World,private,primary,27.66613913,85.31213331, 
1609,Mahendra Bhrikuti Ma Vi,government,secondary,27.66748914,85.30908805, 
1610,Montessori Kids Wonderland,private,kindergarten,27.65779117,85.32108532, 
1611,Newton Wave Academy,private,primary,27.65975588,85.31271788, 
1612,Shree Atisha Primary School,government,primary,27.66756319,85.30863079, 
1614,Himshikhar English School,private,secondary,27.66587138,85.43466722, 
1615,Bhagawati primary School,government,primary,27.64771732,85.48623172, 
1616,Maha Kaleshwor primary school,government,primary,27.65373806,85.47970392, 
1617,Shanti Bhairab Primary School,government,primary,27.65396426,85.45383821, 
1618,V.S Angel World,private,kindergarten,27.68535277,85.34615996, 
1619,Utprerana Women Secondary School,community,secondary,27.6845464,85.34554975, 
1620,Situ Public Boarding School,private,primary,27.701639,85.3062932, 
1621,Abhiyan Public School,private,secondary,27.7390347,85.30643688, 
1622,Namuna Macchindra Higher Secondary School and College,government,secondary,27.66652644,85.32287749, 
1623,AIMS Academy,private,secondary,27.66818174,85.32263897, 
1624,Birendra Smriti Sikshya Sadan (BEBS),private,secondary,27.66805032,85.30768157, 
1625,Min Nath Secondary School,government,lower_secondary,27.67001728,85.32467338, 
1626,Career Building Int'l Academy,private,secondary,27.69109416,85.36319374, 
1627,Nexus Academy,private,secondary,27.69140902,85.36409842, 
1628,Akhanda Vidya Sadan,private,secondary,27.69164982,85.28017045, 
1629,Angels Homes Academy,private,primary,27.69178984,85.28192732, 
1630,Path Pradarshak School,government,secondary,27.58947838,85.34930406, 
1631,Phulchoki English School,private,lower_secondary,27.60229357,85.35153175, 
1632,Lotus Feet Boarding School,private,kindergarten,27.72660215,85.31317912, 
1633,Genius English Boarding School,private,primary,27.72416109,85.30579551, 
1634,Kathmandu Little Blossoms Public School,private,secondary,27.72300802,85.30444766, 
1635,Namuna Women School,community,secondary,27.72217061,85.30605468, 
1636,Bal Vatika International School,private,primary,27.73778205,85.30248264, 
1637,Grace Educational Foundation,community,kindergarten,27.72651976,85.31118169, 
1638,Gyan Sarobar Global English School,private,lower_secondary,27.72878625,85.30590923, 
1639,Gyanmandir Secondary English School,private,secondary,27.73191345,85.29649058, 
1640,Kids Learning School,private,primary,27.73884841,85.30437922, 
1641,Nava Indra Dhanus B H School,private,secondary,27.7322673,85.29904284, 
1642,Shree Bal Kalyan Primary School,government,primary,27.72908961,85.30655315, 
1643,Tarun Secondary School,government,secondary,27.73834146,85.30277091, 
1644,Rajan Memorial International School,community,secondary,27.73745633,85.30331256, 
1645,Shree Repumurdeni Secondary School,community,secondary,27.74693453,85.34343595, 
1646,Snow Apex Academy,private,secondary,27.70899631,85.32407075, 
1647,Bal Rastriya Primary School,government,lower_secondary,27.70988777,85.36943394, 
1648,Nepal Good Weave Foundation,community,primary,27.71036913,85.37582761, 
